Scotchmer St/St Georges Rd;Fitzroy North;Scotchmer St / St Georges Rd, Fitzroy North 3068;-37.783414,144.983645
Park St/St Georges Rd;Fitzroy North;Park St / St Georges Rd, Fitzroy North 3068;-37.781507,144.985279
Holden St/St Georges Rd;Fitzroy North;Holden St / St Georges Rd, Fitzroy North 3068;-37.780067,144.986517
Miller St/St Georges Rd;Fitzroy North;Miller St / St Georges Rd, Fitzroy North 3068;-37.778015,144.988298
Alexandra Pde/Brunswick St;Fitzroy North;Alexandra Pde / Brunswick St, Fitzroy North 3068;-37.792931,144.979458
Alexandra Pde/Nicholson St;Fitzroy North;Alexandra Pde / Nicholson St, Fitzroy North 3068;-37.792760,144.975810
Freeman St/Nicholson St;Fitzroy North;Freeman St / Nicholson St, Fitzroy North 3068;-37.789670,144.976400
Tempany St/Nicholson St;Fitzroy North;Tempany St / Nicholson St, Fitzroy North 3068;-37.787320,144.976840
Reid St/Nicholson St;Fitzroy North;Reid St / Nicholson St, Fitzroy North 3068;-37.785050,144.977270
Scotchmer St/Nicholson St;Fitzroy North;Scotchmer St / Nicholson St, Fitzroy North 3068;-37.782520,144.977720
Holden St/Nicholson St;Fitzroy North;Holden St / Nicholson St, Fitzroy North 3068;-37.778960,144.978390
Miller St/Nicholson St;Fitzroy North;Miller St / Nicholson St, Fitzroy North 3068;-37.776080,144.978860
Glenlyon Rd/Nicholson St;Fitzroy North;Glenlyon Rd / Nicholson St, Fitzroy North 3068;-37.773380,144.979310
Gold St/Queens Pde;Fitzroy North;Gold St / Queens Pde, Fitzroy North 3068;-37.788940,144.990260
Flemington Racecourse/Racecourse Rd;Flemington;Ascot Vale Rd / Racecourse Rd, Flemington 3031;-37.787390,144.922010
Smithfield Rd/Racecourse Rd;Flemington;Smithfield Rd / Racecourse Rd, Flemington 3031;-37.787630,144.924950
Newmarket Plaza/Racecourse Rd;Flemington;Pin Oak Cres / Racecourse Rd, Flemington 3031;-37.787970,144.928150
Wellington St/Racecourse Rd;Flemington;Wellington St / Racecourse Rd, Flemington 3031;-37.788270,144.931250
Victoria St/Racecourse Rd;Flemington;Victoria St / Racecourse Rd, Flemington 3031;-37.788440,144.933490
Stubbs St/Racecourse Rd;Flemington;Stubbs St / Racecourse Rd, Flemington 3031;-37.788770,144.936580
Racing Victoria/400 Epsom Rd;Flemington;Epsom Rd, Flemington 3031;-37.784390,144.918250
Flemington Dr/Epsom Rd;Flemington;Flemington Dr / Epsom Rd, Flemington 3031;-37.785420,144.919220
Flemington Racecourse/Racecourse Rd;Flemington;Epsom Rd / Racecourse Rd, Flemington 3031;-37.787460,144.921850
Flemington Community Centre/Mt Alexander Rd;Flemington;Mt Alexander Rd, Flemington 3031;-37.785812,144.939112
Mooltan St/Mt Alexander Rd;Flemington;Mooltan St / Mt Alexander Rd, Flemington 3031;-37.783935,144.936999
Debney Park Secondary Coll/Mt Alexander Rd;Flemington;Buckland St / Mt Alexander Rd, Flemington 3031;-37.782441,144.933936
Wellington St/Mt Alexander Rd;Flemington;Wellington St / Mt Alexander Rd, Flemington 3031;-37.781117,144.932628
Titch St/Gordon St;Footscray;Titch St / Gordon St, Footscray 3011;-37.788644,144.889925
Ballarat Rd/Gordon St;Footscray;Ballarat Rd / Gordon St, Footscray 3011;-37.791282,144.889652
Droop St/Ballarat Rd;Footscray;Droop St / Ballarat Rd, Footscray 3011;-37.792585,144.893570
Tiernan St/Droop St;Footscray;Tiernan St / Droop St, Footscray 3011;-37.794889,144.895516
Geelong Rd/Droop St;Footscray;Geelong Rd / Droop St, Footscray 3011;-37.796796,144.897126
Nicholson St/Hopkins St;Footscray;Nicholson St / Hopkins St, Footscray 3011;-37.799844,144.899732
Hopkins St/Leeds St;Footscray;Hopkins St / Leeds St, Footscray 3011;-37.800083,144.901057
Footscray Station/Leeds St;Footscray;Irving St / Leeds St, Footscray 3011;-37.801287,144.900944
Nicholson St/Droop St;Footscray;Nicholson St / Droop St, Footscray 3011;-37.799422,144.899524
Leeds St/Hopkins St;Footscray;Leeds St / Hopkins St, Footscray 3011;-37.799855,144.900912
Glenhuntly Shopping Centre/Glenhuntly Rd;Glen Huntly;James St / Glenhuntly Rd, Glen Huntly 3163;-37.889390,145.041260
Glenhuntly Railway Station/Glenhuntly Rd;Glen Huntly;Royal Ave / Glenhuntly Rd, Glen Huntly 3163;-37.889560,145.042840
Grange Rd/Glenhuntly Rd;Glen Huntly;Grange Rd / Glenhuntly Rd, Glen Huntly 3163;-37.889830,145.044990
Tooronga Rd/High St;Glen Iris;Tooronga Rd / High St, Glen Iris 3146;-37.858274,145.041356
Harold Holt Swim Centre/High St;Glen Iris;Leopold St / High St, Glen Iris 3146;-37.858669,145.044703
Belmont Ave/High St;Glen Iris;Belmont Ave / High St, Glen Iris 3146;-37.859106,145.048410
Burke Rd/High St;Glen Iris;Burke Rd / High St, Glen Iris 3146;-37.859483,145.051501
Boyanda Rd/High St;Glen Iris;Boyanda Rd / High St, Glen Iris 3146;-37.859780,145.054184
Glen Iris/High St;Glen Iris;Malvern Rd / High St, Glen Iris 3146;-37.860042,145.056584
Erica Ave/High St;Glen Iris;Erica Ave / High St, Glen Iris 3146;-37.858943,145.048258
Harold Holt Swim Centre/High St;Glen Iris;Vincent St / High St, Glen Iris 3146;-37.858457,145.044194
Howitt St/Burke Rd;Glen Iris;Howitt St / Burke Rd, Glen Iris 3146;-37.847880,145.053630
Bickleigh St/Burke Rd;Glen Iris;Bickleigh St / Burke Rd, Glen Iris 3146;-37.849880,145.053220
Gardiner Station/Burke Rd;Glen Iris;Wills St / Burke Rd, Glen Iris 3146;-37.853300,145.052708
Malvern Rd/Burke Rd;Glen Iris;Malvern Rd / Burke Rd, Glen Iris 3146;-37.854500,145.052267
Glenarm Rd/Malvern Rd;Glen Iris;Glenarm Rd / Malvern Rd, Glen Iris 3146;-37.854420,145.051300
Belmont Ave/Malvern Rd;Glen Iris;Belmont Ave / Malvern Rd, Glen Iris 3146;-37.854050,145.048420
Edgar St/Malvern Rd;Glen Iris;Edgar St / Malvern Rd, Glen Iris 3146;-37.853730,145.045830
Tooronga Rd/Malvern Rd;Glen Iris;Tooronga Rd / Malvern Rd, Glen Iris 3146;-37.853310,145.042270
Grattan St/Church St;Hawthorn;Grattan St / Church St, Hawthorn 3122;-37.817879,145.018648
Brook St/Church St;Hawthorn;Brook St / Church St, Hawthorn 3122;-37.815918,145.020606
Barkers Rd/Church St;Hawthorn;Barkers Rd / Church St, Hawthorn 3122;-37.813273,145.023280
Hill St/Church St;Hawthorn;Hill St / Church St, Hawthorn 3122;-37.817974,145.018755
Power St/Riversdale Rd;Hawthorn;Power St / Riversdale Rd, Hawthorn 3122;-37.827559,145.025583
Through St/Riversdale Rd;Hawthorn;Through St / Riversdale Rd, Hawthorn 3122;-37.828208,145.029064
Fordholm Rd/Riversdale Rd;Hawthorn;Fordholm Rd / Riversdale Rd, Hawthorn 3122;-37.828508,145.031632
Glenferrie Rd/Riversdale Rd;Hawthorn;Glenferrie Rd / Riversdale Rd, Hawthorn 3122;-37.828838,145.034472
Berkeley St/Riversdale Rd;Hawthorn;Berkeley St / Riversdale Rd, Hawthorn 3122;-37.829160,145.037260
Harrison Cres/Barkers Rd;Hawthorn;Harrison Cres / Barkers Rd, Hawthorn 3122;-37.812159,145.016010
Robinson Rd/Riversdale Rd;Hawthorn;Robinson Rd / Riversdale Rd, Hawthorn 3122;-37.829539,145.041552
Kooyongkoot Rd/Riversdale Rd;Hawthorn;Kooyongkoot Rd / Riversdale Rd, Hawthorn 3122;-37.829180,145.038470
Morang Rd/Wallen Rd;Hawthorn;Morang Rd / Wallen Rd, Hawthorn 3122;-37.826657,145.023545
Findon St/Barkers Rd;Hawthorn;Findon St / Barkers Rd, Hawthorn 3122;-37.812848,145.020723
Church St/Barkers Rd;Hawthorn;Church St / Barkers Rd, Hawthorn 3122;-37.813044,145.022265
Gardiner Rd/Glenferrie Rd;Hawthorn;Gardiner Rd / Glenferrie Rd, Hawthorn 3122;-37.835449,145.033095
Callantina Rd/Glenferrie Rd;Hawthorn;Callantina Rd / Glenferrie Rd, Hawthorn 3122;-37.833224,145.033499
South St/Glenferrie Rd;Hawthorn;South St / Glenferrie Rd, Hawthorn 3122;-37.831111,145.033880
Riversdale Rd/Glenferrie Rd;Hawthorn;Riversdale Rd / Glenferrie Rd, Hawthorn 3122;-37.828633,145.034325
Urquhart St/Glenferrie Rd;Hawthorn;Urquhart St / Glenferrie Rd, Hawthorn 3122;-37.825960,145.034809
Manningtree Rd/Glenferrie Rd;Hawthorn;Manningtree Rd / Glenferrie Rd, Hawthorn 3122;-37.824017,145.035169
Oxley Rd/Glenferrie Rd;Hawthorn;Oxley Rd / Glenferrie Rd, Hawthorn 3122;-37.824134,145.035011
Burwood Rd/Glenferrie Rd;Hawthorn;Burwood Rd / Glenferrie Rd, Hawthorn 3122;-37.822492,145.035451
Glenferrie Railway Station/Glenferrie Rd;Hawthorn;Grace St / Glenferrie Rd, Hawthorn 3122;-37.820535,145.035671
Glenferrie Station/Glenferrie Rd;Hawthorn;Wakefield St / Glenferrie Rd, Hawthorn 3122;-37.821274,145.035701
Chrystobel Cres/Glenferrie Rd;Hawthorn;Chrystobel Cres / Glenferrie Rd, Hawthorn 3122;-37.818605,145.036178
Liddiard St/Glenferrie Rd;Hawthorn;Liddiard St / Glenferrie Rd, Hawthorn 3122;-37.818858,145.035992
Johnson St/Glenferrie Rd;Hawthorn;Johnson St / Glenferrie Rd, Hawthorn 3122;-37.816817,145.036506
Barkers Rd/Glenferrie Rd;Hawthorn;Barkers Rd / Glenferrie Rd, Hawthorn 3122;-37.814570,145.036935
Fitzwilliam St/Glenferrie Rd;Hawthorn;Fitzwilliam St / Glenferrie Rd, Hawthorn 3122;-37.812054,145.037402
Wellington St/Glenferrie Rd;Hawthorn;Wellington St / Glenferrie Rd, Hawthorn 3122;-37.809899,145.037820
St James Park/Burwood Rd;Hawthorn;Yarra St / Burwood Rd, Hawthorn 3122;-37.820880,145.021030
Hawthorn Railway Station/Burwood Rd;Hawthorn;Morang Rd / Burwood Rd, Hawthorn 3122;-37.821450,145.024820
Hawthorn Railway Station/Burwood Rd;Hawthorn;Elgin St / Burwood Rd, Hawthorn 3122;-37.821290,145.024580
Burwood Rd/Power St;Hawthorn;Burwood Rd / Power St, Hawthorn 3122;-37.821750,145.026280
Power St/Burwood Rd;Hawthorn;Power St / Burwood Rd, Hawthorn 3122;-37.821470,145.026280
Wattle Rd/Power St;Hawthorn;Wattle Rd / Power St, Hawthorn 3122;-37.824780,145.025870
Riversdale Rd/Power St;Hawthorn;Riversdale Rd / Power St, Hawthorn 3122;-37.827140,145.025400
Hawthorn Bridge/Church St;Hawthorn;Burwood Rd / Church St, Hawthorn 3122;-37.819806,145.016677
Hawthorn Bridge/Bridge Rd;Hawthorn;Burwood Rd / Bridge Rd, Hawthorn 3122;-37.819922,145.016661
Gardiner Railway Station/Burke Rd;Hawthorn East;King St / Burke Rd, Hawthorn East 3123;-37.853890,145.052450
Harris Ave/Burke Rd;Hawthorn East;Harris Ave / Burke Rd, Hawthorn East 3123;-37.849780,145.053060
Faircroft Ave/Burke Rd;Hawthorn East;Faircroft Ave / Burke Rd, Hawthorn East 3123;-37.848170,145.053390
Toorak Rd/Burke Rd;Hawthorn East;Toorak Rd / Burke Rd, Hawthorn East 3123;-37.845800,145.053880
Middle Rd/Burke Rd;Hawthorn East;Middle Rd / Burke Rd, Hawthorn East 3123;-37.843810,145.054260
Anderson Rd/Burke Rd;Hawthorn East;Anderson Rd / Burke Rd, Hawthorn East 3123;-37.841860,145.054630
Pine Ave/Burke Rd;Hawthorn East;Pine Ave / Burke Rd, Hawthorn East 3123;-37.840260,145.054940
Leura Gr/Burke Rd;Hawthorn East;Leura Gr / Burke Rd, Hawthorn East 3123;-37.838170,145.055350
Pleasant Rd/Burke Rd;Hawthorn East;Pleasant Rd / Burke Rd, Hawthorn East 3123;-37.835410,145.055860
Campbell Rd/Burke Rd;Hawthorn East;Campbell Rd / Burke Rd, Hawthorn East 3123;-37.833720,145.056180
Camberwell Junction/Burke Rd;Hawthorn East;Riversdale Rd / Burke Rd, Hawthorn East 3123;-37.831600,145.056580
Camberwell Shopping Centre/755 Burke Rd;Hawthorn East;Burke Rd, Hawthorn East 3123;-37.830200,145.056820
Prospect Hill Rd/Burke Rd;Hawthorn East;Prospect Hill Rd / Burke Rd, Hawthorn East 3123;-37.828220,145.057220
Camberwell Station/Burke Rd;Hawthorn East;Burwood Ave / Burke Rd, Hawthorn East 3123;-37.826050,145.057630
Victoria Rd/Burke Rd;Hawthorn East;Victoria Rd / Burke Rd, Hawthorn East 3123;-37.823580,145.058130
Rathmines Rd/Burke Rd;Hawthorn East;Rathmines Rd / Burke Rd, Hawthorn East 3123;-37.821480,145.058500
Camberwell Girls Grammar/Burke Rd;Hawthorn East;Torrington St / Burke Rd, Hawthorn East 3123;-37.818590,145.059050
Camberwell Junction/Riversdale Rd;Hawthorn East;Burke Rd / Riversdale Rd, Hawthorn East 3123;-37.831269,145.056430
Camberwell Tram Depot/Riversdale Rd;Hawthorn East;Russell St / Riversdale Rd, Hawthorn East 3123;-37.831024,145.054312
Hastings Rd/Riversdale Rd;Hawthorn East;Hastings Rd / Riversdale Rd, Hawthorn East 3123;-37.830690,145.051339
Tooronga Rd/Riversdale Rd;Hawthorn East;Tooronga Rd / Riversdale Rd, Hawthorn East 3123;-37.830260,145.047640
Auburn Rd/Riversdale Rd;Hawthorn East;Auburn Rd / Riversdale Rd, Hawthorn East 3123;-37.829773,145.043503
Camberwell Tram Depot/Riversdale Rd;Hawthorn East;Wills Ave / Riversdale Rd, Hawthorn East 3123;-37.831217,145.054787
Newmarket Plaza/Racecourse Rd;Kensington;Bellair St / Racecourse Rd, Kensington 3031;-37.788070,144.928390
Collett St/Racecourse Rd;Kensington;Collett St / Racecourse Rd, Kensington 3031;-37.788510,144.933520
Pakington St/High St;Kew;Pakington St / High St, Kew 3101;-37.805621,145.033843
Cobden St/High St;Kew;Cobden St / High St, Kew 3101;-37.805094,145.035307
Parkhill Rd/High St;Kew;Parkhill Rd / High St, Kew 3101;-37.803490,145.039758
Kew Cemetery/High St;Kew;Hummingbird Lane / High St, Kew 3101;-37.802472,145.042566
Victoria Park/High St;Kew;Belford Rd / High St, Kew 3101;-37.801255,145.045977
Harp Rd/High St;Kew;Harp Rd / High St, Kew 3101;-37.799429,145.050345
Burke Rd/High St;Kew;Burke Rd / High St, Kew 3101;-37.793530,145.063661
Gladstone St/High St;Kew;Gladstone St / High St, Kew 3101;-37.803519,145.040031
Charles St/High St;Kew;Charles St / High St, Kew 3101;-37.804909,145.036144
Union St/High St;Kew;Union St / High St, Kew 3101;-37.805638,145.034169
Kew Shopping Centre/High St;Kew;Cotham Rd / High St, Kew 3101;-37.806675,145.031306
Mont Albert Rd/Burke Rd;Kew;Mont Albert Rd / Burke Rd, Kew 3101;-37.815990,145.059540
Sackville St/Burke Rd;Kew;Sackville St / Burke Rd, Kew 3101;-37.814140,145.059910
Cotham Rd/Burke Rd;Kew;Cotham Rd / Burke Rd, Kew 3101;-37.810870,145.060600
Findon Cres/Barkers Rd;Kew;Findon Cres / Barkers Rd, Kew 3101;-37.812713,145.020623
Kew Tram Depot/60 Barkers Rd;Kew;Barkers Rd, Kew 3101;-37.812879,145.021977
High St/Barkers Rd;Kew;High St / Barkers Rd, Kew 3101;-37.813027,145.023177
Stevenson St/High St;Kew;Stevenson St / High St, Kew 3101;-37.810231,145.026159
Kew Junction/High St;Kew;Studley Park Rd / High St, Kew 3101;-37.807605,145.028628
QPO/Cotham Rd;Kew;Queen St / Cotham Rd, Kew 3101;-37.806891,145.031653
Charles St/Cotham Rd;Kew;Charles St / Cotham Rd, Kew 3101;-37.807311,145.035302
Glenferrie Rd/Cotham Rd;Kew;Glenferrie Rd / Cotham Rd, Kew 3101;-37.807621,145.037912
Belmont Ave/Cotham Rd;Kew;Belmont Ave / Cotham Rd, Kew 3101;-37.808123,145.042314
Marshall Ave/Cotham Rd;Kew;Marshall Ave / Cotham Rd, Kew 3101;-37.808532,145.045839
Thomas St/Cotham Rd;Kew;Thomas St / Cotham Rd, Kew 3101;-37.808940,145.049274
St Georges Hospital/Cotham Rd;Kew;Normanby Rd / Cotham Rd, Kew 3101;-37.809378,145.052913
Kew Traffic School/Cotham Rd;Kew;Mont Victor Rd / Cotham Rd, Kew 3101;-37.809930,145.057672
Burke Rd/Cotham Rd;Kew;Burke Rd / Cotham Rd, Kew 3101;-37.810278,145.060493
Barkers Rd/High St;Kew;Barkers Rd / High St, Kew 3101;-37.812967,145.023775
Kew Junction/High St;Kew;Denmark St / High St, Kew 3101;-37.807434,145.029145
QPO/Cotham Rd;Kew;High St / Cotham Rd, Kew 3101;-37.806988,145.031299
St Georges Hospital/Cotham Rd;Kew;John St / Cotham Rd, Kew 3101;-37.809527,145.053053
Kew Traffic School/Cotham Rd;Kew;Grange Rd / Cotham Rd, Kew 3101;-37.810095,145.057874
Cotham Rd/Glenferrie Rd;Kew;Cotham Rd / Glenferrie Rd, Kew 3101;-37.807920,145.038110
1219 Burke Rd;Kew;Burke Rd, Kew 3101;-37.810870,145.060600
Harp Village/High St;Kew East;Westbrook St / High St, Kew East 3102;-37.798632,145.052023
Clyde St/High St;Kew East;Clyde St / High St, Kew East 3102;-37.797437,145.054788
Irymple Ave/High St;Kew East;Irymple Ave / High St, Kew East 3102;-37.796393,145.057154
Kew High School/High St;Kew East;Bennett Pde / High St, Kew East 3102;-37.794637,145.061153
Woodlands Ave/High St;Kew East;Woodlands Ave / High St, Kew East 3102;-37.796323,145.057672
Station St/High St;Kew East;Station St / High St, Kew East 3102;-37.797969,145.053922
Harp Rd/High St;Kew East;Harp Rd / High St, Kew East 3102;-37.799567,145.050271
Victoria Park/High St;Kew East;Belford Rd / High St, Kew East 3102;-37.801314,145.046176
Preston Cemetery/Plenty Rd;Kingsbury;Bradshaw St / Plenty Rd, Kingsbury 3083;-37.718980,145.039630
Browning St/Plenty Rd;Kingsbury;Browning St / Plenty Rd, Kingsbury 3083;-37.719970,145.036950
Toorak Rd/Glenferrie Rd;Kooyong;Toorak Rd / Glenferrie Rd, Kooyong 3144;-37.843972,145.031434
Mernda Rd/Glenferrie Rd;Kooyong;Mernda Rd / Glenferrie Rd, Kooyong 3144;-37.842474,145.031705
Kooyong Railway Station/Glenferrie Rd;Kooyong;Talbot Cres / Glenferrie Rd, Kooyong 3144;-37.839311,145.032348
Vision Australia/454 Glenferrie Rd;Kooyong;Glenferrie Rd, Kooyong 3144;-37.838546,145.032402
Williamson Rd/Rosamond Rd;Maidstone;Williamson Rd / Rosamond Rd, Maidstone 3012;-37.775843,144.885616
Glenferrie Rd/Wattletree Rd;Malvern;Glenferrie Rd / Wattletree Rd, Malvern 3144;-37.862457,145.028510
Nicholls St/Wattletree Rd;Malvern;Nicholls St / Wattletree Rd, Malvern 3144;-37.862829,145.031391
Cabrini Hospital/Wattletree Rd;Malvern;Coonil Cres / Wattletree Rd, Malvern 3144;-37.863152,145.033855
Dixon St/Wattletree Rd;Malvern;Dixon St / Wattletree Rd, Malvern 3144;-37.863573,145.037087
Soudan St/Wattletree Rd;Malvern;Soudan St / Wattletree Rd, Malvern 3144;-37.862657,145.030955
Glenferrie Rd/High St;Malvern;Glenferrie Rd / High St, Malvern 3144;-37.856705,145.029499
De La Salle College/High St;Malvern;Northbrook Ave / High St, Malvern 3144;-37.857158,145.032888
Fraser St/High St;Malvern;Fraser St / High St, Malvern 3144;-37.857554,145.035798
Dixon St/High St;Malvern;Dixon St / High St, Malvern 3144;-37.857822,145.038012
Plant St/Malvern Rd;Malvern;Plant St / Malvern Rd, Malvern 3144;-37.851900,145.032500
Elizabeth St/Malvern Rd;Malvern;Elizabeth St / Malvern Rd, Malvern 3144;-37.852270,145.035340
Meredith St/Malvern Rd;Malvern;Meredith St / Malvern Rd, Malvern 3144;-37.852780,145.039230
Tooronga Rd/Malvern Rd;Malvern;Tooronga Rd / Malvern Rd, Malvern 3144;-37.853130,145.041990
Edgar St/Malvern Rd;Malvern;Edgar St / Malvern Rd, Malvern 3144;-37.853560,145.045560
Kenilworth Gr/Malvern Rd;Malvern;Kenilworth Gr / Malvern Rd, Malvern 3144;-37.853900,145.048320
Glenarm Rd/Malvern Rd;Malvern;Glenarm Rd / Malvern Rd, Malvern 3144;-37.854320,145.051490
Shaftesbury Ave/Malvern Rd;Malvern;Shaftesbury Ave / Malvern Rd, Malvern 3144;-37.852860,145.038820
Glenferrie Rd/Malvern Rd;Malvern;Glenferrie Rd / Malvern Rd, Malvern 3144;-37.851720,145.030200
Murray St/Malvern Rd;Malvern;Murray St / Malvern Rd, Malvern 3144;-37.850880,145.023920
Hawthorn Rd/Dandenong Rd;Malvern;Hawthorn Rd / Dandenong Rd, Malvern 3144;-37.865812,145.026465
Glenferrie Rd/Dandenong Rd;Malvern;Glenferrie Rd / Dandenong Rd, Malvern 3144;-37.866055,145.027813
Dandenong Rd/Glenferrie Rd;Malvern;Dandenong Rd / Glenferrie Rd, Malvern 3144;-37.866122,145.027429
Malvern Railway Station/Glenferrie Rd;Malvern;Como St / Glenferrie Rd, Malvern 3144;-37.864320,145.028093
Malvern Railway Station/Glenferrie Rd;Malvern;Evandale Rd / Glenferrie Rd, Malvern 3144;-37.865297,145.027785
Wattletree Rd/Glenferrie Rd;Malvern;Wattletree Rd / Glenferrie Rd, Malvern 3144;-37.862194,145.028454
Llaneast St/Glenferrie Rd;Malvern;Llaneast St / Glenferrie Rd, Malvern 3144;-37.861068,145.028632
Edsall St/Glenferrie Rd;Malvern;Edsall St / Glenferrie Rd, Malvern 3144;-37.861214,145.028459
Coldblo Rd/Glenferrie Rd;Malvern;Coldblo Rd / Glenferrie Rd, Malvern 3144;-37.858848,145.029008
Valetta St/Glenferrie Rd;Malvern;Valetta St / Glenferrie Rd, Malvern 3144;-37.859034,145.028823
High St/Glenferrie Rd;Malvern;High St / Glenferrie Rd, Malvern 3144;-37.856500,145.029394
Bell St/Glenferrie Rd;Malvern;Bell St / Glenferrie Rd, Malvern 3144;-37.854095,145.029754
Sorrett Ave/Glenferrie Rd;Malvern;Sorrett Ave / Glenferrie Rd, Malvern 3144;-37.854078,145.029608
Malvern Rd/Glenferrie Rd;Malvern;Malvern Rd / Glenferrie Rd, Malvern 3144;-37.851550,145.030146
Stonnington Pl/Glenferrie Rd;Malvern;Stonnington Pl / Glenferrie Rd, Malvern 3144;-37.849673,145.030503
Moorakyne Ave/Glenferrie Rd;Malvern;Moorakyne Ave / Glenferrie Rd, Malvern 3144;-37.847732,145.030876
Mayfield Ave/Glenferrie Rd;Malvern;Mayfield Ave / Glenferrie Rd, Malvern 3144;-37.845365,145.031323
Toorak Rd/Glenferrie Rd;Malvern;Toorak Rd / Glenferrie Rd, Malvern 3144;-37.843644,145.031654
Tooronga Rd/Wattletree Rd;Malvern East;Tooronga Rd / Wattletree Rd, Malvern East 3145;-37.863986,145.040280
Vincent St/Wattletree Rd;Malvern East;Vincent St / Wattletree Rd, Malvern East 3145;-37.864388,145.043710
Erica Ave/Wattletree Rd;Malvern East;Erica Ave / Wattletree Rd, Malvern East 3145;-37.864783,145.046997
Burke Rd/Wattletree Rd;Malvern East;Burke Rd / Wattletree Rd, Malvern East 3145;-37.865076,145.050069
Nott St/Wattletree Rd;Malvern East;Nott St / Wattletree Rd, Malvern East 3145;-37.864616,145.046571
Anderson St/Wattletree Rd;Malvern East;Anderson St / Wattletree Rd, Malvern East 3145;-37.864230,145.043379
East Malvern/Waverley Rd;Malvern East;Darling Rd / Waverley Rd, Malvern East 3145;-37.877380,145.058885
Hughes St/Waverley Rd;Malvern East;Hughes St / Waverley Rd, Malvern East 3145;-37.877100,145.056910
Macgregor St/Waverley Rd;Malvern East;Macgregor St / Waverley Rd, Malvern East 3145;-37.876870,145.055000
Tennyson St/Waverley Rd;Malvern East;Tennyson St / Waverley Rd, Malvern East 3145;-37.876380,145.051080
Burke Rd/Waverley Rd;Malvern East;Burke Rd / Waverley Rd, Malvern East 3145;-37.876050,145.048330
Dandenong Rd/Waverley Rd;Malvern East;Dandenong Rd / Waverley Rd, Malvern East 3145;-37.875760,145.044950
The Avenue/Waverley Rd;Malvern East;The Avenue  / Waverley Rd, Malvern East 3145;-37.876700,145.054690
Oak Gr/Waverley Rd;Malvern East;Oak Gr / Waverley Rd, Malvern East 3145;-37.876920,145.056550
Clyde St/Raleigh Rd;Maribyrnong;Clyde St / Raleigh Rd, Maribyrnong 3032;-37.769700,144.898846
Van Ness Ave/Raleigh Rd;Maribyrnong;Van Ness Ave / Raleigh Rd, Maribyrnong 3032;-37.769320,144.895676
Barb St/Raleigh Rd;Maribyrnong;Barb St / Raleigh Rd, Maribyrnong 3032;-37.768895,144.891980
Randall St/Raleigh Rd;Maribyrnong;Randall St / Raleigh Rd, Maribyrnong 3032;-37.768631,144.888937
Rosamond Rd/Raleigh Rd;Maribyrnong;Rosamond Rd / Raleigh Rd, Maribyrnong 3032;-37.768884,144.886727
Raleigh Rd/Wests Rd;Maribyrnong;Raleigh Rd / Wests Rd, Maribyrnong 3032;-37.769641,144.882816
Highpoint Shopping Centre/Wests Rd;Maribyrnong;Waterford Ave / Wests Rd, Maribyrnong 3032;-37.773252,144.882153
Wests Rd/Williamson Rd;Maribyrnong;Wests Rd / Williamson Rd, Maribyrnong 3032;-37.775210,144.882146
Rosamond Rd/River St;Maribyrnong;Rosamond Rd / River St, Maribyrnong 3032;-37.779303,144.885443
Maribyrnong College/River St;Maribyrnong;Rowe St / River St, Maribyrnong 3032;-37.779636,144.888256
Gordon St/River St;Maribyrnong;Gordon St / River St, Maribyrnong 3032;-37.780020,144.891243
Lyric St/River St;Maribyrnong;Lyric St / River St, Maribyrnong 3032;-37.782238,144.891154
Edgewater Square/Gordon St;Maribyrnong;Edgewater Bvd / Gordon St, Maribyrnong 3032;-37.784943,144.890622
Central Park Ave/Cordite Ave;Maribyrnong;Central Park Ave / Cordite Ave, Maribyrnong 3032;-37.768850,144.877830
Warrs Rd/Raleigh Rd;Maribyrnong;Warrs Rd / Raleigh Rd, Maribyrnong 3032;-37.769053,144.892182
Maribyrnong Community Centre/Raleigh Rd;Maribyrnong;Randall St / Raleigh Rd, Maribyrnong 3032;-37.768744,144.889550
Wests Rd/Raleigh Rd;Maribyrnong;Wests Rd / Raleigh Rd, Maribyrnong 3032;-37.769400,144.883319
Williamson Rd/Wests Rd;Maribyrnong;Williamson Rd / Wests Rd, Maribyrnong 3032;-37.774932,144.881995
River St/Rosamond Rd;Maribyrnong;River St / Rosamond Rd, Maribyrnong 3032;-37.778817,144.885152
Lyric St/Gordon St;Maribyrnong;Lyric St / Gordon St, Maribyrnong 3032;-37.781946,144.891364
Wests Rd/Cordite Ave;Maribyrnong;Wests Rd / Cordite Ave, Maribyrnong 3032;-37.769367,144.882517
Russell St/Bourke St;Melbourne City;Russell St / Bourke St, Melbourne City 3000;-37.812780,144.968340
Swanston St/Bourke St;Melbourne City;Swanston St / Bourke St, Melbourne City 3000;-37.813520,144.965930
Elizabeth St/Bourke St;Melbourne City;Elizabeth St / Bourke St, Melbourne City 3000;-37.814270,144.963390
Queen St/Bourke St;Melbourne City;Queen St / Bourke St, Melbourne City 3000;-37.814940,144.960930
William St/Bourke St;Melbourne City;William St / Bourke St, Melbourne City 3000;-37.815640,144.958480
Spencer St/Bourke St;Melbourne City;Spencer St / Bourke St, Melbourne City 3000;-37.817060,144.953510
Flinders Street Railway Station/Elizabeth St;Melbourne City;Flinders St / Elizabeth St, Melbourne City 3000;-37.818039,144.964895
